Course Code,SIS Student ID,Attendance,Class Date
ENG  1301 28 in 11/105,143148,present,2024-02-08
ENG  1301 28 in 11/105,152330,absent,2024-02-08
EGR  3301 01 in 08B/217,84093,present,2024-02-08
ENG  1301 25 in 04/002,157279,present,2024-02-08
ENG  1301 25 in 04/002,150517,present,2024-02-08
EGR  2311 01 in 06/106,122671,present,2024-02-08
EGR  2311 01 in 06/106,107540,present,2024-02-08
EGR  2311 01 in 06/106,94469,present,2024-02-08
EGR  2311 01 in 06/106,115195,absent,2024-02-08
EGR  2302 08 in 04/004,119239,present,2024-02-08
EGR  2302 08 in 04/004,116629,present,2024-02-08
EGR  2302 08 in 04/004,136511,present,2024-02-08
EGR  2302 08 in 04/004,139844,present,2024-02-08
EGR  2302 08 in 04/004,118833,present,2024-02-08
EGR  2302 08 in 04/004,119747,present,2024-02-08
EGR  2302 08 in 04/004,119959,present,2024-02-08
EGR  2302 08 in 04/004,119075,present,2024-02-08
EGR  2302 08 in 04/004,125446,present,2024-02-08
EGR  2302 08 in 04/004,103050,present,2024-02-08
EGR  2302 08 in 04/004,120995,present,2024-02-08
EGR  2302 08 in 04/004,114667,present,2024-02-08
EGR  2302 08 in 04/004,111275,absent,2024-02-08
EGR  2302 08 in 04/004,125055,present,2024-02-08
EGR  2302 08 in 04/004,119724,present,2024-02-08
EGR  2311 01 in 06/106,120335,present,2024-02-08
ENG  1301 25 in 04/002,138507,present,2024-02-08
EGR  2311 01 in 06/106,103118,present,2024-02-08
EGR  2311 01 in 06/106,85165,present,2024-02-08
ENG  1301 25 in 04/002,124347,present,2024-02-08
ENG  1301 25 in 04/002,149272,present,2024-02-08
EGR  2312 01 in 08/013,92764,present,2024-02-08
EGR  2312 01 in 08/013,108197,present,2024-02-08
EGR  2312 01 in 08/013,83417,present,2024-02-08
EGR  2312 01 in 08/013,82008,present,2024-02-08
EGR  2312 01 in 08/013,103598,present,2024-02-08
EGR  2312 01 in 08/013,96977,present,2024-02-08
EGR  2312 01 in 08/013,14136,present,2024-02-08
EGR  2312 01 in 08/013,77762,absent,2024-02-08
EGR  2311 01 in 06/106,138261,present,2024-02-08
EGR  2311 01 in 06/106,102375,present,2024-02-08
EGR  2311 01 in 06/106,101388,present,2024-02-08
EGR  2311 01 in 06/106,117298,present,2024-02-08
EGR  2311 01 in 06/106,103598,present,2024-02-08
EGR  2311 01 in 06/106,103645,present,2024-02-08
EGR  2311 01 in 06/106,99809,present,2024-02-08
CSC  1401 09 in 09/104,151231,present,2024-02-08
EGR  2311 01 in 06/106,100354,present,2024-02-08
EGR  2311 01 in 06/106,116859,present,2024-02-08
EGR  2302 08 in 04/004,86252,present,2024-02-08
EGR  3301 01 in 08B/217,85581,present,2024-02-08
EGR  3301 01 in 08B/217,85201,present,2024-02-08
ENG  2302 06 in 04/003,90507,present,2024-02-08
ENG  2302 06 in 04/003,82435,present,2024-02-08
ENG  2302 06 in 04/003,87127,present,2024-02-08
ENG  2302 06 in 04/003,111532,present,2024-02-08
ENG  2302 06 in 04/003,117864,present,2024-02-08
ENG  2302 06 in 04/003,112946,present,2024-02-08
ENG  2302 06 in 04/003,144120,present,2024-02-08
ENG  2302 06 in 04/003,102347,present,2024-02-08
ENG  2302 06 in 04/003,86043,present,2024-02-08
ENG  2302 06 in 04/003,120374,present,2024-02-08
ENG  2302 06 in 04/003,105841,present,2024-02-08
ENG  2302 06 in 04/003,104121,present,2024-02-08
ENG  2302 06 in 04/003,101232,present,2024-02-08
ENG  2302 06 in 04/003,104385,present,2024-02-08
ENG  2302 06 in 04/003,114002,present,2024-02-08
ENG  2302 05 in 06/111,138345,present,2024-02-08
ENG  2302 05 in 06/111,117329,present,2024-02-08
ENG  2302 05 in 06/111,121315,present,2024-02-08
ENG  2302 05 in 06/111,101060,present,2024-02-08
ENG  2302 06 in 04/003,102433,present,2024-02-08
ENG  2302 05 in 06/111,123301,present,2024-02-08
EGR  3305 01 in 08B/001,90329,absent,2024-02-08
EGR  3305 01 in 08B/001,84214,present,2024-02-08
ENG  2302 07 in 04/108,101177,present,2024-02-08
ENG  2302 07 in 04/108,124317,present,2024-02-08
ENG  2302 07 in 04/108,103128,present,2024-02-08
ENG  2302 07 in 04/108,136101,present,2024-02-08
ENG  2302 07 in 04/108,140480,present,2024-02-08
ENG  2302 07 in 04/108,120946,present,2024-02-08
ENG  2302 07 in 04/108,102988,present,2024-02-08
EGR  3305 01 in 08B/001,103882,present,2024-02-08
EGR  3305 01 in 08B/001,86729,present,2024-02-08
EGR  3305 01 in 08B/001,101318,present,2024-02-08
EGR  3305 01 in 08B/001,90306,present,2024-02-08
EGR  3305 01 in 08B/001,85201,present,2024-02-08
EGR  3305 01 in 08B/001,87474,present,2024-02-08
EGR  3305 01 in 08B/001,97886,present,2024-02-08
EGR  3305 01 in 08B/001,96236,present,2024-02-08
EGR  3305 01 in 08B/001,98778,present,2024-02-08
EGR  3305 01 in 08B/001,101777,present,2024-02-08
EGR  3305 01 in 08B/001,89486,present,2024-02-08
EGR  3305 01 in 08B/001,99491,present,2024-02-08
EGR  3305 01 in 08B/001,117298,present,2024-02-08
EGR  3301 01 in 08B/217,86729,present,2024-02-08
ENG  2302 05 in 06/111,102465,present,2024-02-08
ENG  2302 05 in 06/111,107643,present,2024-02-08
EGR  3301 01   L,90474,present,2024-02-08
EGR  3301 01   L,96977,present,2024-02-08
EGR  3301 01   L,85192,present,2024-02-08
EGR  3301 01   L,86072,present,2024-02-08
EGR  3301 01   L,86033,present,2024-02-08
EGR  3301 01   L,84370,present,2024-02-08
EGR  3301 01   L,97726,present,2024-02-08
EGR  3301 01   L,85570,present,2024-02-08
EGR  3301 01   L,98833,late,2024-02-08
EGR  3301 01   L,85235,present,2024-02-08
EGR  3301 01   L,84633,present,2024-02-08
EGR  3301 01   L,96666,present,2024-02-08
EGR  3301 01 in 08B/217,14136,present,2024-02-08
EGR  3301 01 in 08B/217,86033,present,2024-02-08
EGR  3301 01 in 08B/217,86072,present,2024-02-08
EGR  3301 01 in 08B/217,84214,present,2024-02-08
EGR  3301 01 in 08B/217,84633,present,2024-02-08
EGR  3301 01 in 08B/217,97726,present,2024-02-08
EGR  3301 01 in 08B/217,85192,present,2024-02-08
EGR  3301 01   L,84093,present,2024-02-08
ENG  2302 05 in 06/111,106700,present,2024-02-08
EGR  3301 01   L,85201,present,2024-02-08
EGR  3301 02   L,86729,present,2024-02-08
ENG  2302 05 in 06/111,112281,present,2024-02-08
ENG  2302 05 in 06/111,103430,present,2024-02-08
ENG  2302 05 in 06/111,101251,present,2024-02-08
ENG  2302 05 in 06/111,96020,present,2024-02-08
ENG  2302 05 in 06/111,136475,present,2024-02-08
ENG  2302 05 in 06/111,100033,present,2024-02-08
ENG  2302 05 in 06/111,81654,present,2024-02-08
ENG  2302 05 in 06/111,144006,present,2024-02-08
ENG  2302 05 in 06/111,124802,present,2024-02-08
ENG  2302 05 in 06/111,116754,present,2024-02-08
ENG  2302 05 in 06/111,119063,present,2024-02-08
ENG  2302 05 in 06/111,123168,present,2024-02-08
ENG  2302 05 in 06/111,110786,present,2024-02-08
EGR  3301 02   L,85165,present,2024-02-08
EGR  3301 02   L,14136,present,2024-02-08
EGR  3301 02   L,85121,present,2024-02-08
EGR  3301 02   L,84214,present,2024-02-08
EGR  3301 02   L,85581,present,2024-02-08
EGR  3301 02   L,94212,present,2024-02-08
EGR  3301 01   L,94638,absent,2024-02-08
CSC  3315 01 in 04/105,95568,present,2024-02-08
EGR  2311 01 in 06/106,105437,present,2024-02-08
CSC  3315 01 in 04/105,139844,present,2024-02-08
CSC  2302 05 in 08B/108,156443,present,2024-02-08
CSC  2302 05 in 08B/108,145358,present,2024-02-08
CSC  2302 05 in 08B/108,147772,late,2024-02-08
CSC  2302 05 in 08B/108,152090,present,2024-02-08
CSC  2302 05 in 08B/108,84347,present,2024-02-08
CSC  2302 05 in 08B/108,145261,present,2024-02-08
CSC  2302 05 in 08B/108,154053,present,2024-02-08
CSC  2302 05 in 08B/108,146555,present,2024-02-08
CSC  2302 05 in 08B/108,125880,present,2024-02-08
CSC  2302 05 in 08B/108,150868,present,2024-02-08
CSC  2302 05 in 08B/108,145944,present,2024-02-08
CSC  2302 05 in 08B/108,141270,present,2024-02-08
CSC  2302 05 in 08B/108,154198,present,2024-02-08
CSC  2302 05 in 08B/108,150106,present,2024-02-08
CSC  2302 05 in 08B/108,146292,late,2024-02-08
CSC  2302 05 in 08B/108,146312,present,2024-02-08
CSC  2302 05 in 08B/108,145825,present,2024-02-08
AWG  1001 03 in 08B/218,119144,late,2024-02-08
CSC  2302 05 in 08B/108,138672,present,2024-02-08
CSC  2302 05 in 08B/108,156393,present,2024-02-08
CSC  2302 05 in 08B/108,142845,present,2024-02-08
CSC  2302 05 in 08B/108,148459,present,2024-02-08
AWG  1001 04 in 08B/111,149380,present,2024-02-08
AWG  1001 04 in 08B/111,150670,present,2024-02-08
AWG  1001 04 in 08B/111,140617,absent,2024-02-08
AWG  1001 04 in 08B/111,144410,present,2024-02-08
AWG  1001 04 in 08B/111,157229,present,2024-02-08
AWG  1001 04 in 08B/111,145363,absent,2024-02-08
AWG  1001 04 in 08B/111,153394,present,2024-02-08
CSC  2302 05 in 08B/108,149472,present,2024-02-08
CSC  2302 05 in 08B/108,145031,present,2024-02-08
CSC  2302 05 in 08B/108,144040,present,2024-02-08
CSC  2302 05 in 08B/108,145681,present,2024-02-08
CSC  2302 05 in 08B/108,157254,present,2024-02-08
CSC  2302 05 in 08B/108,121988,present,2024-02-08
CSC  2302 05 in 08B/108,146505,present,2024-02-08
CSC  2302 05 in 08B/108,145763,present,2024-02-08
CSC  2302 05 in 08B/108,138755,absent,2024-02-08
CSC  2302 05 in 08B/108,143055,absent,2024-02-08
CSC  2302 05 in 08B/108,143083,present,2024-02-08
CSC  2302 05 in 08B/108,156103,present,2024-02-08
AWG  1001 03 in 08B/218,81238,present,2024-02-08
AWG  1001 03 in 08B/218,120794,late,2024-02-08
AWG  1001 03 in 08B/218,156642,present,2024-02-08
AWG  1001 03 in 08B/218,144913,present,2024-02-08
AWG  1001 01 in 08B/111,155132,present,2024-02-08
AWG  1001 01 in 08B/111,117698,present,2024-02-08
AWG  1001 01 in 08B/111,148638,present,2024-02-08
AWG  1001 01 in 08B/111,154583,present,2024-02-08
AWG  1001 01 in 08B/111,152483,present,2024-02-08
AWG  1001 01 in 08B/111,157697,present,2024-02-08
AWG  1001 01 in 08B/111,156243,present,2024-02-08
AWG  1001 01 in 08B/111,146434,present,2024-02-08
AWG  1001 01 in 08B/111,151726,present,2024-02-08
AWG  1001 01 in 08B/111,154885,present,2024-02-08
AWG  1001 01 in 08B/111,147893,present,2024-02-08
AWG  1001 01 in 08B/111,151429,present,2024-02-08
AWG  1001 01 in 08B/111,153309,present,2024-02-08
AWG  1001 01 in 08B/111,152305,present,2024-02-08
AWG  1001 01 in 08B/111,104211,present,2024-02-08
AWG  1001 01 in 08B/111,147837,absent,2024-02-08
AWG  1001 01 in 08B/111,151391,absent,2024-02-08
CSC  5382 01 in 08B/002,85268,present,2024-02-08
CSC  5382 01 in 08B/002,144432,present,2024-02-08
AWG  1001 01 in 08B/111,157646,present,2024-02-08
AWG  1001 04 in 08B/111,155831,absent,2024-02-08
AWG  1001 01 in 08B/111,146189,present,2024-02-08
AWG  1001 01 in 08B/111,159406,present,2024-02-08
AWG  1001 03 in 08B/218,155300,present,2024-02-08
AWG  1001 03 in 08B/218,149894,absent,2024-02-08
AWG  1001 03 in 08B/218,156867,present,2024-02-08
AWG  1001 03 in 08B/218,155205,present,2024-02-08
AWG  1001 03 in 08B/218,155542,present,2024-02-08
AWG  1001 03 in 08B/218,157867,present,2024-02-08
AWG  1001 03 in 08B/218,155528,present,2024-02-08
AWG  1001 03 in 08B/218,145488,present,2024-02-08
AWG  1001 03 in 08B/218,148225,present,2024-02-08
AWG  1001 03 in 08B/218,146406,present,2024-02-08
AWG  1001 03 in 08B/218,157416,present,2024-02-08
AWG  1001 03 in 08B/218,148013,present,2024-02-08
AWG  1001 03 in 08B/218,156277,present,2024-02-08
AWG  1001 03 in 08B/218,154330,present,2024-02-08
AWG  1001 03 in 08B/218,149211,present,2024-02-08
AWG  1001 03 in 08B/218,156779,present,2024-02-08
AWG  1001 03 in 08B/218,149217,present,2024-02-08
AWG  1001 03 in 08B/218,155414,present,2024-02-08
AWG  1001 03 in 08B/218,159348,present,2024-02-08
AWG  1001 01 in 08B/111,154229,present,2024-02-08
AWG  1001 04 in 08B/111,119849,present,2024-02-08
AWG  1001 04 in 08B/111,156041,absent,2024-02-08
AWG  1001 04 in 08B/111,158003,absent,2024-02-08
AWG  1002 02 in 08B/001,155574,present,2024-02-08
AWG  1002 02 in 08B/001,152637,present,2024-02-08
AWG  1002 02 in 08B/001,154072,present,2024-02-08
AWG  1002 02 in 08B/001,155064,absent,2024-02-08
AWG  1002 02 in 08B/001,156870,present,2024-02-08
AWG  1002 02 in 08B/001,103967,absent,2024-02-08
AWG  1002 02 in 08B/001,144896,present,2024-02-08
AWG  1002 02 in 08B/001,154105,present,2024-02-08
AWG  1002 02 in 08B/001,125217,present,2024-02-08
AWG  1002 02 in 08B/001,147784,present,2024-02-08
EGR  3392 01 in 04/002,106411,present,2024-02-08
EGR  3392 01 in 04/002,81087,present,2024-02-08
EGR  3392 01 in 04/002,84214,absent,2024-02-08
EGR  3392 01 in 04/002,117509,present,2024-02-08
EGR  3392 01 in 04/002,83204,present,2024-02-08
EGR  3392 01 in 04/002,85355,present,2024-02-08
EGR  3392 01 in 04/002,97981,present,2024-02-08
EGR  3392 01 in 04/002,97726,present,2024-02-08
EGR  3392 01 in 04/002,105621,present,2024-02-08
AWG  1002 02 in 08B/001,159595,absent,2024-02-08
EGR  3392 01 in 04/002,104137,present,2024-02-08
AWG  1002 02 in 08B/001,154477,present,2024-02-08
AWG  1002 02 in 08B/001,81358,present,2024-02-08
COM  1301 13 in 08B/AUD,120352,present,2024-02-08
COM  1301 13 in 08B/AUD,145739,present,2024-02-08
AWG  1002 03 in 10/105,153893,absent,2024-02-08
AWG  1002 03 in 10/105,145897,present,2024-02-08
AWG  1002 03 in 10/105,154997,present,2024-02-08
AWG  1002 03 in 10/105,152850,present,2024-02-08
AWG  1002 03 in 10/105,156327,present,2024-02-08
AWG  1002 03 in 10/105,152803,absent,2024-02-08
AWG  1002 03 in 10/105,141336,present,2024-02-08
AWG  1002 03 in 10/105,146027,present,2024-02-08
AWG  1002 03 in 10/105,149592,present,2024-02-08
AWG  1002 03 in 10/105,149400,present,2024-02-08
AWG  1002 03 in 10/105,153449,absent,2024-02-08
AWG  1002 03 in 10/105,151638,present,2024-02-08
AWG  1002 03 in 10/105,146851,present,2024-02-08
AWG  1002 03 in 10/105,145138,present,2024-02-08
AWG  1002 02 in 08B/001,157813,absent,2024-02-08
AWG  1002 02 in 08B/001,151191,present,2024-02-08
AWG  1002 02 in 08B/001,155254,present,2024-02-08
AWG  1002 02 in 08B/001,149627,present,2024-02-08
CSC  5382 01 in 08B/002,69987,present,2024-02-08
EGR  3392 01 in 04/002,150423,present,2024-02-08
EGR  3392 01 in 04/002,91139,present,2024-02-08
AWG  1002 01 in 08/101,155627,present,2024-02-08
AWG  1002 01 in 08/101,145523,present,2024-02-08
AWG  1002 01 in 08/101,156849,present,2024-02-08
AWG  1002 01 in 08/101,103301,present,2024-02-08
AWG  1002 01 in 08/101,148598,present,2024-02-08
AWG  1002 01 in 08/101,151914,present,2024-02-08
AWG  1002 01 in 08/101,154141,late,2024-02-08
AWG  1002 01 in 08/101,156658,present,2024-02-08
AWG  1002 01 in 08/101,155197,absent,2024-02-08
AWG  1002 01 in 08/101,146539,absent,2024-02-08
AWG  1001 04 in 08B/111,154475,present,2024-02-08
AWG  1001 04 in 08B/111,146127,present,2024-02-08
AWG  1001 04 in 08B/111,145425,present,2024-02-08
AWG  1001 04 in 08B/111,144020,present,2024-02-08
AWG  1001 04 in 08B/111,148824,absent,2024-02-08
AWG  1001 04 in 08B/111,155577,present,2024-02-08
AWG  1001 04 in 08B/111,144463,absent,2024-02-08
AWG  1001 04 in 08B/111,159502,present,2024-02-08
AWG  1001 04 in 08B/111,144797,present,2024-02-08
AWG  1002 01 in 08/101,145900,present,2024-02-08
EGR  3392 01 in 04/002,100881,present,2024-02-08
AWG  1002 01 in 08/101,152916,present,2024-02-08
AWG  1002 01 in 08/101,155651,present,2024-02-08
EGR  3392 01 in 04/002,99759,present,2024-02-08
EGR  3392 01 in 04/002,84449,present,2024-02-08
EGR  3392 01 in 04/002,90306,present,2024-02-08
EGR  3392 01 in 04/002,119263,present,2024-02-08
EGR  3392 01 in 04/002,84503,present,2024-02-08
EGR  3392 01 in 04/002,81045,present,2024-02-08
EGR  3392 01 in 04/002,89387,present,2024-02-08
EGR  3392 01 in 04/002,94212,present,2024-02-08
EGR  3392 01 in 04/002,98833,present,2024-02-08
EGR  3392 01 in 04/002,83072,present,2024-02-08
EGR  3392 01 in 04/002,84461,present,2024-02-08
EGR  3392 01 in 04/002,79320,present,2024-02-08
EGR  3392 01 in 04/002,86033,present,2024-02-08
EGR  3392 01 in 04/002,85479,absent,2024-02-08
EGR  3392 01 in 04/002,85786,present,2024-02-08
EGR  3392 01 in 04/002,141524,present,2024-02-08
AWG  1002 01 in 08/101,151315,present,2024-02-08
AWG  1002 01 in 08/101,151933,present,2024-02-08
AWG  1002 01 in 08/101,156240,present,2024-02-08
AWG  1002 01 in 08/101,150546,absent,2024-02-08
CSC  5382 01 in 08B/002,80561,absent,2024-02-08
CSC  5382 01 in 08B/002,71764,present,2024-02-08
CSC  5382 01 in 08B/002,76678,present,2024-02-08
ART  1303 03 in 09/103,106108,present,2024-02-08
ART  1303 03 in 09/103,105610,present,2024-02-08
ART  1303 03 in 09/103,102034,present,2024-02-08
ART  1303 03 in 09/103,84266,present,2024-02-08
ART  1303 03 in 09/103,147272,present,2024-02-08
ART  1303 03 in 09/103,157549,present,2024-02-08
ART  1303 03 in 09/103,117386,present,2024-02-08
ART  1303 03 in 09/103,98836,present,2024-02-08
ART  1303 03 in 09/103,156413,present,2024-02-08
ART  1303 03 in 09/103,156821,present,2024-02-08
CSC  1401 09   L in 05/003,149400,present,2024-02-08
CSC  1401 09   L in 05/003,148525,present,2024-02-08
CSC  1401 09   L in 05/003,151231,present,2024-02-08
CSC  1401 09   L in 05/003,149421,present,2024-02-08
CSC  1401 09   L in 05/003,157328,present,2024-02-08
CSC  1401 09   L in 05/003,146539,present,2024-02-08
CSC  1401 09   L in 05/003,149800,present,2024-02-08
CSC  1401 09   L in 05/003,155647,present,2024-02-08
CSC  1401 09   L in 05/003,155574,present,2024-02-08
ART  1303 03 in 09/103,147086,present,2024-02-08
CSC  1401 09   L in 05/003,147361,present,2024-02-08
ART  1303 03 in 09/103,118437,present,2024-02-08
ART  1303 03 in 09/103,120887,present,2024-02-08
CSC  1401 10   L in 05/003,155208,present,2024-02-08
CSC  1401 10   L in 05/003,151771,present,2024-02-08
CSC  1401 10   L in 05/003,145225,absent,2024-02-08
CSC  1401 10   L in 05/003,152130,present,2024-02-08
CSC  1401 10   L in 05/003,117557,present,2024-02-08
CSC  1401 10   L in 05/003,121109,present,2024-02-08
CSC  1401 10   L in 05/003,157423,present,2024-02-08
CSC  1401 10   L in 05/003,152015,present,2024-02-08
CSC  1401 10   L in 05/003,144840,absent,2024-02-08
CSC  1401 10   L in 05/003,120024,present,2024-02-08
CSC  1401 10   L in 05/003,155863,present,2024-02-08
CSC  1401 10   L in 05/003,153752,present,2024-02-08
CSC  1401 10   L in 05/003,146367,present,2024-02-08
CSC  1401 10   L in 05/003,156327,present,2024-02-08
CSC  1401 10   L in 05/003,149914,present,2024-02-08
CSC  1401 10   L in 05/003,143276,present,2024-02-08
CSC  1401 10   L in 05/003,118321,present,2024-02-08
CSC  1401 10   L in 05/003,149686,present,2024-02-08
CSC  1401 10   L in 05/003,146174,present,2024-02-08
ART  1303 03 in 09/103,141424,present,2024-02-08
CSC  1401 10   L in 05/003,155791,present,2024-02-08
CSC  1401 09   L in 05/003,156715,present,2024-02-08
CSC  1401 09   L in 05/003,145981,present,2024-02-08
ART  1303 02 in 09/103,140439,present,2024-02-08
ART  1303 02 in 09/103,156058,absent,2024-02-08
ART  1303 02 in 09/103,154826,present,2024-02-08
CSC  1401 09 in 09/104,145830,present,2024-02-08
CSC  1401 09 in 09/104,145425,absent,2024-02-08
CSC  1401 09 in 09/104,145892,present,2024-02-08
CSC  1401 09 in 09/104,146279,present,2024-02-08
CSC  1401 09 in 09/104,149421,present,2024-02-08
CSC  1401 09 in 09/104,157029,present,2024-02-08
CSC  1401 09 in 09/104,155791,present,2024-02-08
CSC  1401 09 in 09/104,149686,present,2024-02-08
CSC  1401 09 in 09/104,144369,present,2024-02-08
CSC  1401 09 in 09/104,145861,present,2024-02-08
CSC  1401 09 in 09/104,149400,present,2024-02-08
CSC  1401 09 in 09/104,156645,present,2024-02-08
CSC  1401 09 in 09/104,147535,present,2024-02-08
CSC  1401 09 in 09/104,148489,present,2024-02-08
CSC  1401 09 in 09/104,156257,present,2024-02-08
CSC  3315 01 in 04/105,95000,present,2024-02-08
ART  1303 02 in 09/103,83695,present,2024-02-08
CSC  1401 09   L in 05/003,145900,present,2024-02-08
ART  1303 02 in 09/103,107413,late,2024-02-08
ART  1303 02 in 09/103,151962,present,2024-02-08
CSC  1401 09   L in 05/003,156416,present,2024-02-08
CSC  1401 09   L in 05/003,156767,present,2024-02-08
CSC  1401 09   L in 05/003,119166,present,2024-02-08
CSC  1401 09   L in 05/003,154050,present,2024-02-08
CSC  1401 09   L in 05/003,154826,present,2024-02-08
CSC  1401 09   L in 05/003,154677,present,2024-02-08
CSC  1401 09   L in 05/003,148693,present,2024-02-08
CSC  1401 09   L in 05/003,154230,absent,2024-02-08
CSC  1401 09   L in 05/003,147705,absent,2024-02-08
CSC  1401 09   L in 05/003,145830,present,2024-02-08
CSC  1401 09   L in 05/003,156541,present,2024-02-08
ART  1303 02 in 09/103,84181,present,2024-02-08
ART  1303 02 in 09/103,81610,present,2024-02-08
